Date,STB,VIC,SSI,MSN,FPT,HAG,KDC,EIB,DPM,VNM,REE,OGC,IJC,VCB,PNJ,BVH,ITA,HPG,CTG,SJS,QCG,PVD,CII,SBT,VSH,KDH,DIG,GMD
2023-05-15,27000.0,54400.0,22032.0,74100.0,69628.0,7650.0,64900.0,19400.0,33100.0,69000.0,58350.0,9270.0,12528.0,91700.0,74576.0,45500.0,4250.0,22100.0,28100.0,40800.0,4950.0,21850.0,15150.0,14818.0,38879.0,29800.0,20200.0,49950.0
2023-05-16,27400.0,52900.0,22032.0,73300.0,70057.0,7800.0,64900.0,19300.0,32700.0,69700.0,58698.0,9090.0,12573.0,92600.0,73882.0,45300.0,4230.0,22000.0,27950.0,42500.0,4710.0,22350.0,15000.0,14727.0,38879.0,29450.0,21000.0,50100.0
2023-05-17,27000.0,53200.0,21599.0,73100.0,70057.0,7700.0,64800.0,18850.0,33000.0,69000.0,58002.0,9020.0,12482.0,92800.0,73981.0,45050.0,4270.0,21800.0,27500.0,41000.0,5030.0,21950.0,14750.0,14909.0,38925.0,28500.0,20800.0,49900.0
2023-05-18,27200.0,53200.0,21936.0,73200.0,71261.0,7640.0,64800.0,19000.0,32800.0,69200.0,58002.0,8820.0,12573.0,95000.0,72890.0,44800.0,4240.0,21950.0,27750.0,41700.0,5140.0,22400.0,14750.0,14682.0,38600.0,29300.0,19350.0,51100.0
2023-05-19,27850.0,52500.0,22032.0,72400.0,71175.0,7700.0,64700.0,19050.0,32150.0,68600.0,58700.0,8410.0,12710.0,94200.0,71898.0,44300.0,4200.0,21800.0,28000.0,41350.0,4950.0,23450.0,15050.0,14637.0,39250.0,29450.0,20500.0,50400.0
2023-05-22,28150.0,52100.0,22032.0,72000.0,70917.0,7780.0,64500.0,19600.0,31300.0,68200.0,60600.0,8600.0,12938.0,93100.0,71502.0,43800.0,4220.0,21900.0,27950.0,41000.0,5050.0,23600.0,16100.0,14773.0,39250.0,29600.0,20500.0,49700.0
2023-05-23,27950.0,52600.0,21984.0,70400.0,70487.0,7830.0,64400.0,19650.0,31850.0,67000.0,62600.0,8540.0,12847.0,92800.0,71601.0,44600.0,4250.0,21700.0,27900.0,41000.0,5000.0,23800.0,16250.0,14909.0,39400.0,29200.0,20600.0,49600.0
2023-05-24,27400.0,52600.0,21840.0,71800.0,69885.0,7730.0,64200.0,19500.0,31300.0,66300.0,61600.0,8550.0,12892.0,92600.0,70907.0,44450.0,4540.0,21300.0,27750.0,41500.0,5070.0,23400.0,16650.0,14727.0,39550.0,29250.0,20850.0,50200.0
2023-05-25,27000.0,52600.0,21647.0,72000.0,71519.0,7670.0,64100.0,19350.0,31200.0,67100.0,61000.0,8610.0,13029.0,93200.0,70609.0,44100.0,4580.0,21200.0,27600.0,44400.0,5080.0,23950.0,16750.0,14637.0,39100.0,29400.0,20550.0,49800.0
2023-05-26,27200.0,52000.0,21695.0,72000.0,71433.0,7770.0,64100.0,19550.0,31500.0,67100.0,61500.0,8900.0,13029.0,92000.0,71402.0,43550.0,4510.0,21100.0,27800.0,44500.0,5430.0,23850.0,17300.0,14364.0,39300.0,29800.0,20800.0,49600.0
2023-05-29,27700.0,52700.0,22513.0,71600.0,71433.0,8050.0,64000.0,20250.0,31350.0,67100.0,61500.0,8950.0,13302.0,93100.0,70807.0,43950.0,4820.0,21450.0,28000.0,44150.0,5810.0,23700.0,17550.0,14637.0,39500.0,29950.0,20900.0,49800.0
2023-05-30,27700.0,52400.0,22465.0,72800.0,72206.0,7990.0,63900.0,20450.0,32000.0,66500.0,61200.0,8800.0,13348.0,94500.0,70510.0,43800.0,4950.0,21350.0,28050.0,45000.0,6210.0,24050.0,17550.0,14955.0,39400.0,30100.0,20950.0,50100.0
2023-05-31,27700.0,52000.0,22273.0,72000.0,72292.0,8180.0,64000.0,20300.0,31900.0,66100.0,61500.0,9160.0,13393.0,94000.0,70312.0,43500.0,5290.0,21200.0,28000.0,45000.0,6640.0,24200.0,17600.0,15046.0,39600.0,29700.0,21350.0,50100.0
2023-06-01,28000.0,52000.0,22561.0,71800.0,71777.0,8120.0,64000.0,20850.0,31600.0,66100.0,61300.0,9700.0,13302.0,93900.0,69717.0,43650.0,5660.0,21400.0,27950.0,44700.0,7100.0,23900.0,17500.0,15046.0,39400.0,29400.0,22150.0,51000.0
2023-06-02,28300.0,52000.0,23187.0,72300.0,72034.0,8030.0,64100.0,21200.0,32250.0,65900.0,61400.0,9300.0,13393.0,94900.0,72394.0,44100.0,5510.0,21600.0,28650.0,44700.0,7590.0,24300.0,18200.0,14864.0,39400.0,29400.0,21800.0,51400.0
2023-06-05,28050.0,52100.0,23187.0,74100.0,73066.0,8110.0,64500.0,20650.0,33100.0,66500.0,62500.0,8990.0,13211.0,98000.0,73088.0,44500.0,5570.0,21650.0,28750.0,44500.0,8120.0,24200.0,17800.0,15137.0,39450.0,29850.0,21200.0,52000.0
2023-06-06,28300.0,53200.0,24197.0,73600.0,73324.0,8190.0,64800.0,20950.0,32800.0,66400.0,63100.0,9060.0,13302.0,99000.0,72196.0,44950.0,5800.0,21750.0,28700.0,44000.0,8680.0,24200.0,18000.0,15182.0,39500.0,29800.0,21350.0,52000.0
2023-06-07,28350.0,52800.0,24149.0,75500.0,73066.0,8210.0,64800.0,21450.0,33200.0,66200.0,63100.0,9140.0,13849.0,97000.0,71997.0,44650.0,6140.0,22600.0,28900.0,43850.0,9280.0,24450.0,18200.0,15273.0,39850.0,30450.0,22000.0,51000.0
2023-06-08,27600.0,52400.0,23379.0,74400.0,71863.0,8180.0,64800.0,20800.0,32900.0,65500.0,62000.0,9100.0,13348.0,100000.0,71601.0,44100.0,5900.0,22800.0,28550.0,42700.0,9920.0,23650.0,17550.0,14909.0,39800.0,30400.0,20800.0,50000.0
2023-06-09,28100.0,52300.0,24293.0,76500.0,72722.0,8100.0,64800.0,20700.0,33300.0,65800.0,61900.0,9080.0,13302.0,100500.0,72000.0,43800.0,5800.0,22900.0,28350.0,42800.0,10600.0,23600.0,17600.0,15546.0,39800.0,30450.0,20900.0,51400.0
2023-06-12,28200.0,53400.0,24389.0,78400.0,72980.0,8060.0,64900.0,21350.0,33400.0,67900.0,62100.0,9160.0,13302.0,101000.0,72500.0,44500.0,5980.0,22950.0,28400.0,44000.0,11300.0,23400.0,17300.0,15409.0,39950.0,30550.0,20250.0,51600.0
2023-06-13,28200.0,54100.0,24389.0,78800.0,72550.0,8110.0,64900.0,21500.0,33300.0,67600.0,62800.0,9410.0,13484.0,102500.0,73300.0,45000.0,6390.0,23400.0,28300.0,43850.0,12050.0,23850.0,17550.0,15318.0,40500.0,30650.0,20950.0,51000.0
2023-06-14,27800.0,53800.0,24437.0,78000.0,72378.0,8020.0,64700.0,21100.0,33000.0,67100.0,62300.0,9080.0,13165.0,102600.0,72800.0,44600.0,6200.0,23100.0,28700.0,42550.0,11250.0,23400.0,17050.0,15364.0,40500.0,30850.0,20500.0,50500.0
2023-06-15,27800.0,53500.0,24726.0,77100.0,72292.0,8190.0,64600.0,20750.0,32600.0,66300.0,61800.0,8890.0,13393.0,103500.0,73300.0,44400.0,6120.0,23150.0,29000.0,42600.0,10500.0,24400.0,17400.0,15364.0,40800.0,30650.0,20550.0,50400.0
2023-06-16,29000.0,53500.0,25111.0,76600.0,72636.0,8030.0,64500.0,20800.0,32600.0,66100.0,62400.0,8860.0,13393.0,105000.0,72800.0,44050.0,5700.0,23450.0,28500.0,42300.0,9800.0,23850.0,17450.0,15000.0,40950.0,30700.0,20800.0,50600.0
2023-06-19,28750.0,52100.0,25399.0,74500.0,72808.0,7900.0,64600.0,20500.0,32700.0,65800.0,63300.0,8390.0,13439.0,101700.0,72300.0,43700.0,5420.0,23350.0,28600.0,42600.0,9560.0,24000.0,17300.0,15273.0,41000.0,30400.0,21200.0,50200.0
2023-06-20,29250.0,52000.0,25700.0,75200.0,73496.0,7960.0,64700.0,20750.0,32950.0,65500.0,63500.0,8490.0,13758.0,99900.0,72300.0,44000.0,5560.0,23600.0,29200.0,42450.0,8900.0,24450.0,18500.0,15600.0,41100.0,30600.0,21850.0,51000.0
2023-06-21,29400.0,52400.0,26000.0,76100.0,73754.0,7970.0,64800.0,20850.0,33200.0,66300.0,63300.0,8520.0,13940.0,100000.0,72800.0,44150.0,5540.0,23850.0,29150.0,42400.0,9520.0,24900.0,18800.0,15700.0,41150.0,30600.0,21700.0,51800.0
2023-06-22,30000.0,52400.0,26100.0,76300.0,73496.0,8080.0,65000.0,21100.0,34350.0,66900.0,63200.0,8700.0,14013.0,100400.0,74500.0,44150.0,5620.0,24000.0,29450.0,43100.0,10150.0,25000.0,19050.0,15800.0,41200.0,31350.0,23050.0,51800.0
2023-06-23,30300.0,52000.0,26000.0,77300.0,73152.0,8040.0,65100.0,21100.0,34350.0,66900.0,62900.0,8540.0,14059.0,99900.0,75800.0,45100.0,5710.0,24200.0,29250.0,42000.0,10850.0,24150.0,18850.0,15700.0,41300.0,31650.0,22800.0,52700.0
2023-06-26,29600.0,52200.0,25800.0,77700.0,73754.0,7950.0,65200.0,21100.0,34000.0,66600.0,62500.0,8370.0,14195.0,100000.0,74400.0,45250.0,5620.0,24300.0,29250.0,41600.0,10100.0,24500.0,19000.0,15500.0,41500.0,31450.0,23100.0,52500.0
2023-06-27,29500.0,52400.0,26300.0,77500.0,73443.0,7900.0,65700.0,20750.0,33800.0,66500.0,62800.0,8400.0,14195.0,100000.0,73500.0,44700.0,5540.0,24300.0,29050.0,42200.0,9400.0,24750.0,18000.0,15500.0,41600.0,31500.0,22850.0,52900.0
